"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","S1701_C01_001",221374,1203
"2","51550","Chesapeake city, Virginia","S1701_C01_002",56466,264
"3","51550","Chesapeake city, Virginia","S1701_C01_003",56218,335
"4","51550","Chesapeake city, Virginia","S1701_C01_004",140139,1185
"5","51550","Chesapeake city, Virginia","S1701_C01_005",24769,187
"6","51550","Chesapeake city, Virginia","S1701_C01_006",105762,1169
"7","51550","Chesapeake city, Virginia","S1701_C01_007",115612,238
"8","51550","Chesapeake city, Virginia","S1701_C01_008",214809,1427
"9","51550","Chesapeake city, Virginia","S1701_C01_009",139852,1026
"10","51550","Chesapeake city, Virginia","S1701_C01_010",64286,1038
"11","51550","Chesapeake city, Virginia","S1701_C01_011",569,205
"12","51550","Chesapeake city, Virginia","S1701_C01_012",7369,444
"13","51550","Chesapeake city, Virginia","S1701_C01_013",229,107
"14","51550","Chesapeake city, Virginia","S1701_C01_014",2504,647
"15","51550","Chesapeake city, Virginia","S1701_C01_015",6565,934
"16","51550","Chesapeake city, Virginia","S1701_C01_016",10867,110
"17","51550","Chesapeake city, Virginia","S1701_C01_017",133148,603
"18","51550","Chesapeake city, Virginia","S1701_C01_018",144856,956
"19","51550","Chesapeake city, Virginia","S1701_C01_019",12093,748
"20","51550","Chesapeake city, Virginia","S1701_C01_020",38169,1586
"21","51550","Chesapeake city, Virginia","S1701_C01_021",50844,1578
"22","51550","Chesapeake city, Virginia","S1701_C01_022",43750,1542
"23","51550","Chesapeake city, Virginia","S1701_C01_023",114115,1310
"24","51550","Chesapeake city, Virginia","S1701_C01_024",105412,1437
"25","51550","Chesapeake city, Virginia","S1701_C01_025",52703,1097
"26","51550","Chesapeake city, Virginia","S1701_C01_026",52709,823
"27","51550","Chesapeake city, Virginia","S1701_C01_027",8703,804
"28","51550","Chesapeake city, Virginia","S1701_C01_028",4166,541
"29","51550","Chesapeake city, Virginia","S1701_C01_029",4537,590
"30","51550","Chesapeake city, Virginia","S1701_C01_030",171942,1204
"31","51550","Chesapeake city, Virginia","S1701_C01_031",83618,1360
"32","51550","Chesapeake city, Virginia","S1701_C01_032",36390,1219
"33","51550","Chesapeake city, Virginia","S1701_C01_033",51934,1186
"34","51550","Chesapeake city, Virginia","S1701_C01_034",8990,1422
"35","51550","Chesapeake city, Virginia","S1701_C01_035",28027,1866
"36","51550","Chesapeake city, Virginia","S1701_C01_036",34823,2160
"37","51550","Chesapeake city, Virginia","S1701_C01_037",45532,2565
"38","51550","Chesapeake city, Virginia","S1701_C01_038",49395,2517
"39","51550","Chesapeake city, Virginia","S1701_C01_039",28006,1211
"40","51550","Chesapeake city, Virginia","S1701_C01_040",12821,880
"41","51550","Chesapeake city, Virginia","S1701_C01_041",15185,776
"42","51550","Chesapeake city, Virginia","S1701_C01_042",7050,387
"43","51550","Chesapeake city, Virginia","S1701_C01_043",14727,994
"44","51550","Chesapeake city, Virginia","S1701_C01_044",5044,619
"45","51550","Chesapeake city, Virginia","S1701_C01_045",8235,583
"46","51550","Chesapeake city, Virginia","S1701_C01_046",32.5,NA
"47","51550","Chesapeake city, Virginia","S1701_C02_001",20035,1715
"48","51550","Chesapeake city, Virginia","S1701_C02_002",7355,912
"49","51550","Chesapeake city, Virginia","S1701_C02_003",7148,910
"50","51550","Chesapeake city, Virginia","S1701_C02_004",11171,1032
"51","51550","Chesapeake city, Virginia","S1701_C02_005",1509,290
"52","51550","Chesapeake city, Virginia","S1701_C02_006",7852,817
"53","51550","Chesapeake city, Virginia","S1701_C02_007",12183,1131
"54","51550","Chesapeake city, Virginia","S1701_C02_008",19420,1672
"55","51550","Chesapeake city, Virginia","S1701_C02_009",8270,1068
"56","51550","Chesapeake city, Virginia","S1701_C02_010",10423,1431
"57","51550","Chesapeake city, Virginia","S1701_C02_011",52,55
"58","51550","Chesapeake city, Virginia","S1701_C02_012",300,184
"59","51550","Chesapeake city, Virginia","S1701_C02_013",24,35
"60","51550","Chesapeake city, Virginia","S1701_C02_014",351,341
"61","51550","Chesapeake city, Virginia","S1701_C02_015",615,248
"62","51550","Chesapeake city, Virginia","S1701_C02_016",1245,450
"63","51550","Chesapeake city, Virginia","S1701_C02_017",7523,1079
"64","51550","Chesapeake city, Virginia","S1701_C02_018",9922,938
"65","51550","Chesapeake city, Virginia","S1701_C02_019",2228,353
"66","51550","Chesapeake city, Virginia","S1701_C02_020",3251,463
"67","51550","Chesapeake city, Virginia","S1701_C02_021",3299,480
"68","51550","Chesapeake city, Virginia","S1701_C02_022",1144,307
"69","51550","Chesapeake city, Virginia","S1701_C02_023",6991,764
"70","51550","Chesapeake city, Virginia","S1701_C02_024",4752,585
"71","51550","Chesapeake city, Virginia","S1701_C02_025",1481,282
"72","51550","Chesapeake city, Virginia","S1701_C02_026",3271,455
"73","51550","Chesapeake city, Virginia","S1701_C02_027",2239,465
"74","51550","Chesapeake city, Virginia","S1701_C02_028",985,300
"75","51550","Chesapeake city, Virginia","S1701_C02_029",1254,300
"76","51550","Chesapeake city, Virginia","S1701_C02_030",13354,1161
"77","51550","Chesapeake city, Virginia","S1701_C02_031",1532,296
"78","51550","Chesapeake city, Virginia","S1701_C02_032",4412,579
"79","51550","Chesapeake city, Virginia","S1701_C02_033",7410,840
"80","51550","Chesapeake city, Virginia","S1701_C02_034",NA,NA
"81","51550","Chesapeake city, Virginia","S1701_C02_035",NA,NA
"82","51550","Chesapeake city, Virginia","S1701_C02_036",NA,NA
"83","51550","Chesapeake city, Virginia","S1701_C02_037",NA,NA
"84","51550","Chesapeake city, Virginia","S1701_C02_038",NA,NA
"85","51550","Chesapeake city, Virginia","S1701_C02_039",4717,609
"86","51550","Chesapeake city, Virginia","S1701_C02_040",1480,287
"87","51550","Chesapeake city, Virginia","S1701_C02_041",3237,486
"88","51550","Chesapeake city, Virginia","S1701_C02_042",NA,NA
"89","51550","Chesapeake city, Virginia","S1701_C02_043",304,135
"90","51550","Chesapeake city, Virginia","S1701_C02_044",1827,411
"91","51550","Chesapeake city, Virginia","S1701_C02_045",2586,339
"92","51550","Chesapeake city, Virginia","S1701_C02_046",NA,NA
"93","51550","Chesapeake city, Virginia","S1701_C03_001",9.1,0.8
