"","GEOID","NAME","variable","estimate","moe"
"1","51550","Chesapeake city, Virginia","S1701_C01_001",219234,992
"2","51550","Chesapeake city, Virginia","S1701_C01_002",56302,291
"3","51550","Chesapeake city, Virginia","S1701_C01_003",55984,346
"4","51550","Chesapeake city, Virginia","S1701_C01_004",139106,918
"5","51550","Chesapeake city, Virginia","S1701_C01_005",23826,185
"6","51550","Chesapeake city, Virginia","S1701_C01_006",104595,934
"7","51550","Chesapeake city, Virginia","S1701_C01_007",114639,233
"8","51550","Chesapeake city, Virginia","S1701_C01_008",212978,1174
"9","51550","Chesapeake city, Virginia","S1701_C01_009",138695,864
"10","51550","Chesapeake city, Virginia","S1701_C01_010",64330,901
"11","51550","Chesapeake city, Virginia","S1701_C01_011",626,197
"12","51550","Chesapeake city, Virginia","S1701_C01_012",7186,413
"13","51550","Chesapeake city, Virginia","S1701_C01_013",164,120
"14","51550","Chesapeake city, Virginia","S1701_C01_014",1977,608
"15","51550","Chesapeake city, Virginia","S1701_C01_015",6256,772
"16","51550","Chesapeake city, Virginia","S1701_C01_016",10146,111
"17","51550","Chesapeake city, Virginia","S1701_C01_017",132375,556
"18","51550","Chesapeake city, Virginia","S1701_C01_018",143226,764
"19","51550","Chesapeake city, Virginia","S1701_C01_019",13183,863
"20","51550","Chesapeake city, Virginia","S1701_C01_020",36358,1112
"21","51550","Chesapeake city, Virginia","S1701_C01_021",50796,1246
"22","51550","Chesapeake city, Virginia","S1701_C01_022",42889,1383
"23","51550","Chesapeake city, Virginia","S1701_C01_023",113620,1289
"24","51550","Chesapeake city, Virginia","S1701_C01_024",105110,1289
"25","51550","Chesapeake city, Virginia","S1701_C01_025",52336,1007
"26","51550","Chesapeake city, Virginia","S1701_C01_026",52774,892
"27","51550","Chesapeake city, Virginia","S1701_C01_027",8510,679
"28","51550","Chesapeake city, Virginia","S1701_C01_028",4121,482
"29","51550","Chesapeake city, Virginia","S1701_C01_029",4389,505
"30","51550","Chesapeake city, Virginia","S1701_C01_030",169750,999
"31","51550","Chesapeake city, Virginia","S1701_C01_031",82885,1408
"32","51550","Chesapeake city, Virginia","S1701_C01_032",37021,1323
"33","51550","Chesapeake city, Virginia","S1701_C01_033",49844,1216
"34","51550","Chesapeake city, Virginia","S1701_C01_034",8845,1351
